,AMAD,AMTD,Nuclide,Subject,Activity,Solubility,f1,CED,Gonads,R-Marrow,Colon,Lungs,Stomach,Bladder,Breasts,Liver,Oesophagus,Thyroid,Skin,Bone Surface,Muscle,Brain,SI-Wall,Kidneys,Pancreas,Spleen,Thymus,Uterus,Adrenals,Extrathoracic Tissues,Remainder
11,0.3,0.190943809269768,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,1.936978591217512e-09,7.612757988999328e-13,7.612757988999328e-13,4.787050075450262e-10,1.5638826645678227e-08,1.9401632312593373e-11,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,4.446008432000888e-11,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,7.612757988999328e-13,2.7369551689759115e-12,1.9488846371867356e-12
12,0.5,0.331623523904585,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,1.4993506239796578e-09,6.903262647090744e-13,6.903262647090744e-13,5.392417191549052e-10,1.1929172931299865e-08,2.1933787833963433e-11,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,4.994738247965483e-11,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,6.903262647090744e-13,4.197918007581237e-12,2.030377776627994e-12
13,0.7,0.472682461978378,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,1.2955096770312238e-09,6.870786472363467e-13,6.870786472363467e-13,6.168459629323926e-10,1.0149626617682337e-08,2.513770211738435e-11,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,5.705254655261195e-11,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,6.870786472363467e-13,5.4566477024920044e-12,2.221334030016639e-12
14,1.0,0.684264618330735,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,1.1279803985037322e-09,7.059306893577307e-13,7.059306893577307e-13,7.161898213127509e-10,8.649911344439398e-09,2.922780376287046e-11,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,6.616666689795592e-11,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,7.059306893577307e-13,6.8957761425502124e-12,2.488461104177945e-12
15,2.0,1.39031623891994,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,8.490861701623572e-10,7.425819324080758e-13,7.425819324080758e-13,8.896017825176318e-10,6.144868683264859e-09,3.6363937499390386e-11,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,8.207895692615392e-11,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,7.425819324080758e-13,9.315639971347388e-12,2.9583685682129653e-12
16,3.0,2.09701887276191,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,6.802254112492134e-10,7.331585328838798e-13,7.331585328838798e-13,9.418588921537894e-10,4.683275444205963e-09,3.852284219859863e-11,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,8.685747589909565e-11,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,7.331585328838798e-13,1.0130917082897875e-11,3.0797257561954566e-12
17,5.0,3.51090047159474,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,4.702341993597265e-10,6.809181754430939e-13,6.809181754430939e-13,9.396598302203472e-10,2.935896561624541e-09,3.845467425709895e-11,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,8.661376259508364e-11,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,6.809181754430939e-13,1.0358768840096855e-11,3.0225940795325772e-12
18,7.0,4.92496943275643,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,3.49698999263216e-10,6.291602866714327e-13,6.291602866714327e-13,9.023790755987013e-10,1.970546801264252e-09,3.693981795738606e-11,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,8.31573637667463e-11,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,6.291602866714327e-13,1.0077783460569118e-11,2.8782263127815333e-12
19,10.0,7.04618039366642,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,2.4773436979763374e-10,5.681971485015851e-13,5.681971485015851e-13,8.42437804600214e-10,1.1836153564372788e-09,3.449457348835906e-11,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,7.761806368405946e-11,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,5.681971485015851e-13,9.518739467555321e-12,2.6681067383109853e-12
20,15.0,10.5816286672579,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,1.6676604017647242e-10,5.008504370807397e-13,5.008504370807397e-13,7.635178395167001e-10,5.914654227221691e-10,3.12694623696974e-11,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,7.033535142765789e-11,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,5.008504370807397e-13,8.72058959035258e-12,2.404229311335603e-12
21,20.0,14.1171195731688,H-3,3MonthOld,MemberOfPublicFullDay,S,0.02,1.292141582446553e-10,4.588828347393437e-13,4.588828347393437e-13,7.091531093729262e-10,3.354016805656254e-10,2.904584306038556e-11,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,6.532216455565627e-11,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,4.588828347393437e-13,8.148895364572361e-12,2.226828245732666e-12
